SPP;Família;Gênero;país;Estado;Município;Longitude;Latitude;Referência
Remartinia luteipennis;Aeshnidae;Remartinia;Brasil;RJ;Itatiaia;-44.563;-22.496;16703
Remartinia luteipennis;Aeshnidae;Remartinia;Brasil;RJ;Itatiaia;-44.563;-22.496;16703
Remartinia luteipennis;Aeshnidae;Remartinia;Brasil;RJ;Itatiaia;-44.563;-22.496;16703
Remartinia luteipennis;Aeshnidae;Remartinia;Brasil;SP;Teodoro Sampaio;-52.175;-22.661;15473
Remartinia luteipennis;Aeshnidae;Remartinia;Brasil;SP;Osasco;-46.85;-23.661;15473
Remartinia luteipennis;Aeshnidae;Remartinia;Brasil;SP;Lins;-49.742;-21.678;15473
Remartinia luteipennis;Aeshnidae;Remartinia;Brasil;BA;Itapetininga;-40.247;-15.248;15473
Remartinia luteipennis;Aeshnidae;Remartinia;Brasil;SP;Barueri;-46.936;-23.625;15473
Remartinia luteipennis;Aeshnidae;Remartinia;Brasil;SP;Pirassununga;-47.424;-21.997;15473
Remartinia luteipennis;Aeshnidae;Remartinia;Brasil;RJ;Rio de Janeiro;-43.207;-22.92;1692
Remartinia luteipennis;Aeshnidae;Remartinia;Brasil;RJ;Maricá;-42.833;-22.933;14493
Remartinia luteipennis;Aeshnidae;Remartinia;Brasil;RJ;Maricá;-42.833;-22.933;14493
Remartinia luteipennis;Aeshnidae;Remartinia;Brasil;MG;Belo Horizonte;-43.938;-19.92;11543
Remartinia luteipennis;Aeshnidae;Remartinia;Brasil;RJ;Maricá;-42.833;-22.933;2216
Remartinia luteipennis;Aeshnidae;Remartinia;Brasil;RJ;Maricá;-42.833;-22.933;2216
Remartinia luteipennis;Aeshnidae;Remartinia;Brasil;RJ;Recreio dos Bandeirantes;-43.207;-22.92;16701
Remartinia luteipennis;Aeshnidae;Remartinia;Brasil;RJ;Valença;-43.7013;-22.2419;24174
Remartinia luteipennis;Aeshnidae;Remartinia;Brasil;AC;Cruzeiro do Sul;-72.766;-7.516;1174
Remartinia luteipennis;Aeshnidae;Remartinia;Brasil;SP;Salesópolis;-45.847;-23.531;15473
Remartinia luteipennis;Aeshnidae;Remartinia;Brasil;SP;Promissão;-49.857;-21.535;15473
Remartinia restricta;Aeshnidae;Remartinia;Brasil;SP;Araras;-47.416;-22.405;15473
Remartinia restricta;Aeshnidae;Remartinia;Brasil;SP;Araras;-47.416;-22.405;12898
Remartinia restricta;Aeshnidae;Remartinia;Brasil;SP;Botucatu;-48.536;-22.922;15473
Rhionaeschna bonariensis;Aeshnidae;Rhionaeschna;Brasil;RJ;Maricá;-42.833;-22.933;2216
Rhionaeschna bonariensis;Aeshnidae;Rhionaeschna;Brasil;RS;São Francisco de Paula;-50.5836;-29.448;1688
Rhionaeschna bonariensis;Aeshnidae;Rhionaeschna;Brasil;RS;Porto Alegre;-51.23;-30.033;1688
Rhionaeschna bonariensis;Aeshnidae;Rhionaeschna;Brasil;RS;Porto Alegre;-51.23;-30.033;1688
Rhionaeschna bonariensis;Aeshnidae;Rhionaeschna;Brasil;RS;Porto Alegre;-51.23;-30.033;1688
Rhionaeschna bonariensis;Aeshnidae;Rhionaeschna;Brasil;RS;Santa Maria;-53.806;-29.684;16706
Rhionaeschna bonariensis;Aeshnidae;Rhionaeschna;Brasil;RS;Santa Maria;-53.806;-29.684;16706
Rhionaeschna bonariensis;Aeshnidae;Rhionaeschna;Brasil;MG;Belo Horizonte;-43.938;-19.92;11543
Rhionaeschna bonariensis;Aeshnidae;Rhionaeschna;Brasil;RJ;Maricá;-42.833;-22.933;14493
Rhionaeschna bonariensis;Aeshnidae;Rhionaeschna;Brasil;SP;Campos do Jordão;-45.697;-22.825;15473
Rhionaeschna bonariensis;Aeshnidae;Rhionaeschna;Brasil;SP;Santos;-46.472;-23.993;15473
Rhionaeschna bonariensis;Aeshnidae;Rhionaeschna;Brasil;SP;Barueri;-46.936;-23.625;15473
Rhionaeschna bonariensis;Aeshnidae;Rhionaeschna;Uruguai;URU;Mina de Corrales;-55.4661;-31.5761;23965
Rhionaeschna bonariensis;Aeshnidae;Rhionaeschna;Brasil;RS;Porto Alegre;-51.23;-30.033;1688
Rhionaeschna brasiliensis;Aeshnidae;Rhionaeschna;Brasil;MG;Itatiaia;-44.563;-22.496;16885
Rhionaeschna brasiliensis;Aeshnidae;Rhionaeschna;Brasil;MG;Itatiaia;-44.563;-22.496;16885
Rhionaeschna brasiliensis;Aeshnidae;Rhionaeschna;Brasil;RS;;-54.5833;-29.45;23529
Rhionaeschna brasiliensis;Aeshnidae;Rhionaeschna;Brasil;SP;Ipiranga;-46.652;-23.677;16885
Rhionaeschna brasiliensis;Aeshnidae;Rhionaeschna;Brasil;SP;Campos do Jordão;-45.5797;-22.7458;16885
Rhionaeschna brasiliensis;Aeshnidae;Rhionaeschna;Brasil;PR;Bituruna;-51.5666;-26.1666;16885
Rhionaeschna brasiliensis;Aeshnidae;Rhionaeschna;Brasil;PR;União de Vitória;-51.086;-26.23;16885
Rhionaeschna brasiliensis;Aeshnidae;Rhionaeschna;Brasil;MG;Itatiaia;-44.563;-22.496;16885
Rhionaeschna brasiliensis;Aeshnidae;Rhionaeschna;Brasil;MG;Itatiaia;-44.563;-22.496;16885
Rhionaeschna brasiliensis;Aeshnidae;Rhionaeschna;Brasil;RS;São Francisco de Paula;-50.5836;-29.448;16885
Rhionaeschna brasiliensis;Aeshnidae;Rhionaeschna;Brasil;RS;Rio Lajeado Grande;-50.5833;-29.45;16885
Rhionaeschna brasiliensis;Aeshnidae;Rhionaeschna;Brasil;PR;Curitiba;-49.166;-25.516;16885
Rhionaeschna brasiliensis;Aeshnidae;Rhionaeschna;Brasil;RS;;-54.5833;-29.45;16885
Rhionaeschna brasiliensis;Aeshnidae;Rhionaeschna;Brasil;MG;Itatiaia;-44.563;-22.496;16885
Rhionaeschna brasiliensis;Aeshnidae;Rhionaeschna;Brasil;RJ;Itatiaia;-44.563;-22.496;16885
Rhionaeschna brasiliensis;Aeshnidae;Rhionaeschna;Brasil;MG;Itatiaia;-44.563;-22.496;16885
Rhionaeschna brasiliensis;Aeshnidae;Rhionaeschna;Brasil;MG;Itatiaia;-44.563;-22.496;16885
Rhionaeschna brasiliensis;Aeshnidae;Rhionaeschna;Brasil;MG;Itatiaia;-44.563;-22.496;16885
Rhionaeschna brasiliensis;Aeshnidae;Rhionaeschna;Brasil;MG;Itatiaia;-44.563;-22.496;16885
Rhionaeschna confusa;Aeshnidae;Rhionaeschna;Brasil;RJ;Rio de Janeiro;-43.207;-22.92;23529
Rhionaeschna confusa;Aeshnidae;Rhionaeschna;Brasil;SC;Nova Teutonia;-52.533;-27.183;23529
Rhionaeschna confusa;Aeshnidae;Rhionaeschna;Brasil;RS;Pelotas;-52.342;-31.771;23529
Rhionaeschna cornigera;Aeshnidae;Rhionaeschna;Brasil;MG;Santa Barbara;-43.415;-19.959;11543
Rhionaeschna cornigera;Aeshnidae;Rhionaeschna;Brasil;RJ;Marambaia;-43.9761;-23.0608;20805
Rhionaeschna cornigera;Aeshnidae;Rhionaeschna;Brasil;RS;Porto Alegre;-51.23;-30.033;1688
Rhionaeschna cornigera;Aeshnidae;Rhionaeschna;Brasil;RS;Porto Alegre;-51.23;-30.033;1688
Rhionaeschna cornigera;Aeshnidae;Rhionaeschna;Brasil;RS;Porto Alegre;-51.23;-30.033;1688
Rhionaeschna cornigera;Aeshnidae;Rhionaeschna;Brasil;RS;Porto Alegre;-51.23;-30.033;1688
Rhionaeschna cornigera;Aeshnidae;Rhionaeschna;Brasil;RS;Porto Alegre;-51.23;-30.033;1688
Rhionaeschna cornigera;Aeshnidae;Rhionaeschna;Brasil;RS;Porto Alegre;-51.23;-30.033;1688
Rhionaeschna cornigera;Aeshnidae;Rhionaeschna;Brasil;RS;Porto Alegre;-51.23;-30.033;1688
Rhionaeschna cornigera;Aeshnidae;Rhionaeschna;Brasil;MG;Poços de Caldas;-46.6;-21.75;16702
Rhionaeschna cornigera;Aeshnidae;Rhionaeschna;Brasil;MG;Poços de Caldas;-46.6;-21.75;16702
Rhionaeschna cornigera;Aeshnidae;Rhionaeschna;Brasil;MG;Poços de Caldas;-46.6;-21.75;16702
Rhionaeschna cornigera;Aeshnidae;Rhionaeschna;Brasil;MG;Poços de Caldas;-46.6;-21.75;16702
Rhionaeschna cornigera;Aeshnidae;Rhionaeschna;Brasil;MG;Santa Barbara;-43.415;-19.959;11543
Rhionaeschna cornigera;Aeshnidae;Rhionaeschna;Brasil;MG;Belo Horizonte;-43.938;-19.92;11543
Rhionaeschna cornigera;Aeshnidae;Rhionaeschna;Brasil;RJ;Ilha Grande;-42.82;-22.92;14493
Rhionaeschna cornigera;Aeshnidae;Rhionaeschna;Brasil;RJ;Rio de Janeiro;-43.207;-22.92;1692
Rhionaeschna cornigera;Aeshnidae;Rhionaeschna;Brasil;SP;Ipiranga;-46.652;-23.677;15473
Rhionaeschna cornigera;Aeshnidae;Rhionaeschna;Brasil;SP;Santos;-46.472;-23.993;15473
Rhionaeschna cornigera;Aeshnidae;Rhionaeschna;Brasil;SP;Salesópolis;-45.847;-23.531;15473
Rhionaeschna cornigera;Aeshnidae;Rhionaeschna;Brasil;RJ;Serra da Bocaina;-44.65;-23;15473
Rhionaeschna cornigera;Aeshnidae;Rhionaeschna;Brasil;RJ;Itatiaia;-44.563;-22.496;16703
Rhionaeschna cornigera;Aeshnidae;Rhionaeschna;Brasil;RJ;Itatiaia;-44.563;-22.496;16703
Rhionaeschna cornigera;Aeshnidae;Rhionaeschna;Brasil;RJ;Itatiaia;-44.563;-22.496;16703
Rhionaeschna cornigera;Aeshnidae;Rhionaeschna;Brasil;RJ;Ilha da Marambaia;-43.966;-23.066;14493
Rhionaeschna cornigera;Aeshnidae;Rhionaeschna;Brasil;RJ;Nova Friburgo;-42.531;-22.281;23639
Rhionaeschna cornigera;Aeshnidae;Rhionaeschna;Brasil;SP;Campos do Jordão;-45.697;-22.825;15473
Rhionaeschna cornigera;Aeshnidae;Rhionaeschna;Brasil;MG;Poços de Caldas;-46.6;-21.75;16702
Rhionaeschna cornigera;Aeshnidae;Rhionaeschna;Brasil;SP;Itapetininga;-48.175;-23.605;15473
Rhionaeschna decessus;Aeshnidae;Rhionaeschna;Brasil;RJ;Itatiaia-Gebirg (Sudhang);-44.6177;-22.4227;23529
Rhionaeschna eduardoi;Aeshnidae;Rhionaeschna;Brasil;MG;Brumadinho;-44.199;-20.143;8187
Rhionaeschna eduardoi;Aeshnidae;Rhionaeschna;Brasil;MG;Brumadinho;-44.199;-20.143;8187
Rhionaeschna eduardoi;Aeshnidae;Rhionaeschna;Brasil;MG;Ibirité;-44.058;-20.021;8187
Rhionaeschna eduardoi;Aeshnidae;Rhionaeschna;Brasil;MG;Poços de Caldas;-46.55;-21.766;8187
Rhionaeschna eduardoi;Aeshnidae;Rhionaeschna;Brasil;MG;Poços de Caldas;-46.55;-21.766;8187
Rhionaeschna eduardoi;Aeshnidae;Rhionaeschna;Brasil;MG;Poços de Caldas;-46.55;-21.766;8187
Rhionaeschna eduardoi;Aeshnidae;Rhionaeschna;Brasil;MG;Poços de Caldas;-46.6;-21.75;12898
Rhionaeschna eduardoi;Aeshnidae;Rhionaeschna;Brasil;MG;Poços de Caldas;-46.6;-21.75;12898
Rhionaeschna eduardoi;Aeshnidae;Rhionaeschna;Brasil;MG;Poços de Caldas;-46.6;-21.75;12898
Rhionaeschna eduardoi;Aeshnidae;Rhionaeschna;Brasil;MG;Brumadinho;-44.2166;-20.1333;23529
Rhionaeschna eduardoi;Aeshnidae;Rhionaeschna;Brasil;MG;Brumadinho;-44.199;-20.143;8187
Rhionaeschna itatiaia;Aeshnidae;Rhionaeschna;Brasil;MG;Itamonte;-44.87;-22.283;18983
Rhionaeschna itatiaia;Aeshnidae;Rhionaeschna;Brasil;RJ;Serra da Bocaina;-44.65;-23;18983
Rhionaeschna itatiaia;Aeshnidae;Rhionaeschna;Brasil;MG;Itamonte;-44.87;-22.283;18983
Rhionaeschna itatiaia;Aeshnidae;Rhionaeschna;Brasil;MG;Itamonte;-44.87;-22.283;18983
Rhionaeschna itatiaia;Aeshnidae;Rhionaeschna;Brasil;MG;Itatiaia;-44.563;-22.496;18983
Rhionaeschna itatiaia;Aeshnidae;Rhionaeschna;Brasil;RJ;Itatiaia;-44.563;-22.496;18983
Rhionaeschna itatiaia;Aeshnidae;Rhionaeschna;Brasil;MG;Itamonte;-44.87;-22.283;18983
Rhionaeschna itatiaia;Aeshnidae;Rhionaeschna;Brasil;MG;Itatiaia;-44.563;-22.496;18983
Rhionaeschna itatiaia;Aeshnidae;Rhionaeschna;Brasil;MG;Itamonte;-44.87;-22.283;18983
Rhionaeschna pauloi;Aeshnidae;Rhionaeschna;Brasil;MG;Belo Horizonte;-43.938;-19.92;11288
Rhionaeschna pauloi;Aeshnidae;Rhionaeschna;Brasil;MG;Varginha;-45.43;-21.551;11288
Rhionaeschna pauloi;Aeshnidae;Rhionaeschna;Brasil;MG;Santana do Riacho;-43.714;-19.168;11288
Rhionaeschna pauloi;Aeshnidae;Rhionaeschna;Brasil;MG;Santana do Riacho;-43.714;-19.168;23529
Rhionaeschna pauloi;Aeshnidae;Rhionaeschna;Brasil;PR;Ponta Grossa;-50.161;-25.095;11288
Rhionaeschna pauloi;Aeshnidae;Rhionaeschna;Brasil;PR;Ponta Grossa;-50.161;-25.095;11288
Rhionaeschna pauloi;Aeshnidae;Rhionaeschna;Brasil;MG;Ouro Preto;-43.508;-20.287;11288
Rhionaeschna pauloi;Aeshnidae;Rhionaeschna;Brasil;MG;Retiro das Pedras;-43.937;-19.92;11288
Rhionaeschna pauloi;Aeshnidae;Rhionaeschna;Brasil;MG;Santana do Riacho;-43.714;-19.168;11288
Rhionaeschna pauloi;Aeshnidae;Rhionaeschna;Brasil;MG;Santana do Riacho;-43.714;-19.168;11288
Rhionaeschna pauloi;Aeshnidae;Rhionaeschna;Brasil;MG;Varginha;-45.43;-21.551;11288
Rhionaeschna pauloi;Aeshnidae;Rhionaeschna;Brasil;MG;Santana do Riacho;-43.714;-19.168;11288
Rhionaeschna pauloi;Aeshnidae;Rhionaeschna;Brasil;MG;Santana do Riacho;-43.714;-19.168;11288
Rhionaeschna pauloi;Aeshnidae;Rhionaeschna;Brasil;MG;Santana do Riacho;-43.714;-19.168;11288
Rhionaeschna pauloi;Aeshnidae;Rhionaeschna;Brasil;MG;Santana do Riacho;-43.714;-19.168;11288
Rhionaeschna pauloi;Aeshnidae;Rhionaeschna;Brasil;MG;Santana do Riacho;-43.714;-19.168;11288
Rhionaeschna pauloi;Aeshnidae;Rhionaeschna;Brasil;MG;Belo Horizonte;-43.938;-19.92;11288
Rhionaeschna peralta;Aeshnidae;Rhionaeschna;Brasil;MG;Itatiaia;-44.563;-22.496;1706
Rhionaeschna peralta;Aeshnidae;Rhionaeschna;Brasil;PR;Curitiba;-49.166;-25.516;1704
Rhionaeschna peralta;Aeshnidae;Rhionaeschna;Brasil;RJ;Itatiaia;-44.563;-22.496;16703
Rhionaeschna peralta;Aeshnidae;Rhionaeschna;Brasil;MG;Itatiaia;-44.563;-22.496;1704
Rhionaeschna peralta;Aeshnidae;Rhionaeschna;Brasil;PR;União de Vitória;-51.086;-26.23;1704
Rhionaeschna peralta;Aeshnidae;Rhionaeschna;Brasil;SP;Campos do Jordão;-45.697;-22.825;1704
Rhionaeschna peralta;Aeshnidae;Rhionaeschna;Brasil;MG;Itatiaia;-44.563;-22.496;1704
Rhionaeschna peralta;Aeshnidae;Rhionaeschna;Brasil;MG;Itatiaia;-44.563;-22.496;1704
Rhionaeschna peralta;Aeshnidae;Rhionaeschna;Brasil;SP;Campos do Jordão;-45.697;-22.825;15473
Rhionaeschna peralta;Aeshnidae;Rhionaeschna;Brasil;MG;Itatiaia;-44.563;-22.496;1704
Rhionaeschna planaltica;Aeshnidae;Rhionaeschna;Brasil;SC;Nova Teutonia;-52.533;-27.183;23529
Rhionaeschna punctata;Aeshnidae;Rhionaeschna;Brasil;MG;Itatiaia;-44.563;-22.496;1706
Rhionaeschna punctata;Aeshnidae;Rhionaeschna;Brasil;MG;Passa Quatro;-44.9666;-22.3902;1706
Rhionaeschna punctata;Aeshnidae;Rhionaeschna;Brasil;RJ;Itatiaia;-44.563;-22.496;1706
Rhionaeschna punctata;Aeshnidae;Rhionaeschna;Brasil;RJ;Itatiaia;-44.563;-22.496;1706
Rhionaeschna punctata;Aeshnidae;Rhionaeschna;Brasil;RJ;Itatiaia;-44.563;-22.496;1706
Rhionaeschna punctata;Aeshnidae;Rhionaeschna;Brasil;RJ;Serra da Bocaina;-44.897;-22.794;1706
Rhionaeschna punctata;Aeshnidae;Rhionaeschna;Brasil;RJ;Itatiaia;-44.563;-22.496;1706
Rhionaeschna punctata;Aeshnidae;Rhionaeschna;Brasil;MG;Passa Quatro;-44.9666;-22.3902;1706
Rhionaeschna punctata;Aeshnidae;Rhionaeschna;Brasil;MG;Poços de Caldas;-46.55;-21.766;1706
Rhionaeschna punctata;Aeshnidae;Rhionaeschna;Brasil;SP;Campos do Jordão;-45.591;-22.739;1706
Rhionaeschna punctata;Aeshnidae;Rhionaeschna;Brasil;MG;Poços de Caldas;-46.55;-21.766;1706
Rhionaeschna punctata;Aeshnidae;Rhionaeschna;Brasil;MG;Itatiaia;-44.563;-22.496;1706
Rhionaeschna punctata;Aeshnidae;Rhionaeschna;Brasil;RJ;Itatiaia;-44.563;-22.496;1706
Rhionaeschna punctata;Aeshnidae;Rhionaeschna;Brasil;SP;Campos do Jordão;-45.591;-22.739;1706
Rhionaeschna punctata;Aeshnidae;Rhionaeschna;Brasil;MG;Poços de Caldas;-46.55;-21.766;16702
Rhionaeschna punctata;Aeshnidae;Rhionaeschna;Brasil;RJ;Itatiaia;-44.563;-22.496;16703
Rhionaeschna punctata;Aeshnidae;Rhionaeschna;Brasil;SP;Campos do Jordão;-45.697;-22.825;15473
Rhionaeschna punctata;Aeshnidae;Rhionaeschna;Brasil;RJ;Serra da Bocaina;-44.65;-23;15473
Rhionaeschna punctata;Aeshnidae;Rhionaeschna;Brasil;MG;Santana do Riacho;-43.714;-19.168;11288
Rhionaeschna punctata;Aeshnidae;Rhionaeschna;Brasil;MG;Itatiaia;-44.563;-22.496;1706
Rhionaeschna punctata;Aeshnidae;Rhionaeschna;Brasil;RJ;Itatiaia;-44.563;-22.496;1706
Rhionaeschna punctata;Aeshnidae;Rhionaeschna;Brasil;MG;Itatiaia;-44.563;-22.496;1706
Rhionaeschna punctata;Aeshnidae;Rhionaeschna;Brasil;MG;Poços de Caldas;-46.55;-21.766;1706
Rhionaeschna punctata;Aeshnidae;Rhionaeschna;Brasil;MG;Itatiaia;-44.563;-22.496;1706
Rhionaeschna punctata;Aeshnidae;Rhionaeschna;Brasil;RJ;Itatiaia;-44.563;-22.496;1706
Rhionaeschna punctata;Aeshnidae;Rhionaeschna;Brasil;RJ;Itatiaia;-44.563;-22.496;1706
Rhionaeschna punctata;Aeshnidae;Rhionaeschna;Brasil;RJ;Itatiaia;-44.563;-22.496;1706
Rhionaeschna punctata;Aeshnidae;Rhionaeschna;Brasil;RJ;Itatiaia;-44.563;-22.496;1706
Rhionaeschna punctata;Aeshnidae;Rhionaeschna;Brasil;MG;Itatiaia;-44.563;-22.496;1706
Rhionaeschna serrana;Aeshnidae;Rhionaeschna;Brasil;RJ;Itatiaia;-44.563;-22.496;18983
Rhionaeschna serrana;Aeshnidae;Rhionaeschna;Brasil;RJ;Teresópolis;-42.965;-22.412;18983
Staurophlebia reticulata;Aeshnidae;Staurophlebia;Brasil;MT;Buriti;-56;-15.5;6653
Staurophlebia reticulata;Aeshnidae;Staurophlebia;Brasil;RJ;Rio de Janeiro;-43.207;-22.92;1734
Staurophlebia reticulata;Aeshnidae;Staurophlebia;Brasil;SP;Rio Claro;-47.527;-22.406;15473
Staurophlebia reticulata;Aeshnidae;Staurophlebia;Brasil;SP;Salesópolis;-45.847;-23.531;15473
Staurophlebia reticulata;Aeshnidae;Staurophlebia;Brasil;SP;Pirassununga;-47.424;-21.997;15473
Staurophlebia reticulata;Aeshnidae;Staurophlebia;Brasil;RJ;Itatiaia;-44.563;-22.496;16703
Triacanthagyna caribbea;Aeshnidae;Triacanthagyna;Brasil;RJ;Recreio dos Bandeirantes;-43.207;-22.92;1572
Triacanthagyna caribbea;Aeshnidae;Triacanthagyna;Brasil;RJ;Tinguá;-44;-22.573;1573
Triacanthagyna caribbea;Aeshnidae;Triacanthagyna;Brasil;RJ;Recreio dos Bandeirantes;-43.207;-22.92;1572
Triacanthagyna caribbea;Aeshnidae;Triacanthagyna;Brasil;RJ;Tinguá;-44;-22.573;1572
Triacanthagyna caribbea;Aeshnidae;Triacanthagyna;Brasil;RJ;Tinguá;-44;-22.573;1572
Triacanthagyna caribbea;Aeshnidae;Triacanthagyna;Brasil;RJ;Rio de Janeiro;-43.2333;-22.9;1572
Triacanthagyna caribbea;Aeshnidae;Triacanthagyna;Brasil;RJ;Recreio dos Bandeirantes;-43.207;-22.92;16701
Triacanthagyna caribbea;Aeshnidae;Triacanthagyna;Brasil;RJ;Recreio dos Bandeirantes;-43.207;-22.92;1572
Triacanthagyna caribbea;Aeshnidae;Triacanthagyna;Brasil;RJ;Recreio dos Bandeirantes;-43.2333;-22.9;1572
Triacanthagyna caribbea;Aeshnidae;Triacanthagyna;Brasil;RJ;Rio de Janeiro;-43.7;-22.966;1572
Triacanthagyna caribbea;Aeshnidae;Triacanthagyna;Brasil;RJ;Recreio dos Bandeirantes;-43.207;-22.92;1572
Triacanthagyna ditzleri;Aeshnidae;Triacanthagyna;Brasil;RJ;Recreio dos Bandeirantes;-43.207;-22.92;16701
Triacanthagyna ditzleri;Aeshnidae;Triacanthagyna;Brasil;RJ;Magé;-43.033;-22.666;1143
Triacanthagyna ditzleri;Aeshnidae;Triacanthagyna;Brasil;RJ;Rio das Ostras;-41.945;-22.5269;11543
Triacanthagyna ditzleri;Aeshnidae;Triacanthagyna;Brasil;RJ;Recreio dos Bandeirantes;-43.207;-22.92;1572
Triacanthagyna nympha;Aeshnidae;Triacanthagyna;Brasil;RS;Pelotas;-52.342;-31.771;23816
Triacanthagyna nympha;Aeshnidae;Triacanthagyna;Brasil;RS;Porto Alegre;-51.23;-30.033;23816
Triacanthagyna nympha;Aeshnidae;Triacanthagyna;Brasil;RJ;Marambaia;-43.9761;-23.0608;20805
Triacanthagyna nympha;Aeshnidae;Triacanthagyna;Brasil;RS;Porto Alegre;-51.23;-30.033;23816
Triacanthagyna nympha;Aeshnidae;Triacanthagyna;Brasil;SC;Blumenau;-49.066;-26.919;23816
Triacanthagyna nympha;Aeshnidae;Triacanthagyna;Brasil;SC;Joinvile;-48.845;-26.304;23816
Triacanthagyna nympha;Aeshnidae;Triacanthagyna;Brasil;RJ;Rio de Janeiro;-43.207;-22.92;23816
Triacanthagyna nympha;Aeshnidae;Triacanthagyna;Brasil;RJ;Rio de Janeiro;-43.207;-22.92;23816
Triacanthagyna nympha;Aeshnidae;Triacanthagyna;Brasil;ES;Conceição da Barra;-39.75;-18.5833;23816
Triacanthagyna nympha;Aeshnidae;Triacanthagyna;Brasil;ES;Linhares;-39.9241;-19.3694;23816
Triacanthagyna nympha;Aeshnidae;Triacanthagyna;Brasil;RJ;Recreio dos Bandeirantes;-43.207;-22.92;23816
Triacanthagyna nympha;Aeshnidae;Triacanthagyna;Brasil;PR;;-54.05;-23.75;23816
Triacanthagyna septima;Aeshnidae;Triacanthagyna;Brasil;ES;Conceição da Barra;-39.85;-18.266;13086
Triacanthagyna septima;Aeshnidae;Triacanthagyna;Brasil;RJ;Maricá;-42.833;-22.933;2216
Triacanthagyna septima;Aeshnidae;Triacanthagyna;Brasil;RJ;Recreio dos Bandeirantes;-43.207;-22.92;16701
Triacanthagyna septima;Aeshnidae;Triacanthagyna;Brasil;ES;Baixo Guandú;-41.015;-19.518;13086
Triacanthagyna septima;Aeshnidae;Triacanthagyna;Brasil;ES;Baixo Guandú;-41.015;-19.518;13086
Triacanthagyna septima;Aeshnidae;Triacanthagyna;Brasil;ES;Cariacica;-40.42;-20.2639;13086
Triacanthagyna septima;Aeshnidae;Triacanthagyna;Brasil;ES;Conceição da Barra;-39.85;-18.266;13086
Triacanthagyna septima;Aeshnidae;Triacanthagyna;Brasil;RJ;Rio das Ostras;-41.945;-22.5269;11543
Triacanthagyna septima;Aeshnidae;Triacanthagyna;Brasil;ES;Conceição da Barra;-39.85;-18.266;13086
Triacanthagyna septima;Aeshnidae;Triacanthagyna;Brasil;RJ;Itatiaia;-44.563;-22.496;16703
Triacanthagyna septima;Aeshnidae;Triacanthagyna;Brasil;ES;Linhares;-40.072;-19.391;13086
Triacanthagyna septima;Aeshnidae;Triacanthagyna;Brasil;ES;Conceição da Barra;-39.85;-18.266;13086
Triacanthagyna septima;Aeshnidae;Triacanthagyna;Brasil;RJ;Rio das Ostras;-41.945;-22.5269;11543
Triacanthagyna septima;Aeshnidae;Triacanthagyna;Brasil;ES;Linhares;-40.072;-19.391;13086
Triacanthagyna septima;Aeshnidae;Triacanthagyna;Brasil;RJ;Maricá;-42.833;-22.933;14493
Triacanthagyna septima;Aeshnidae;Triacanthagyna;Brasil;ES;Linhares;-40.072;-19.391;13086
Triacanthagyna septima;Aeshnidae;Triacanthagyna;Brasil;ES;Linhares;-40.072;-19.391;13086
Triacanthagyna septima;Aeshnidae;Triacanthagyna;Brasil;ES;São Mateus;-39.858;-18.716;13086
Triacanthagyna septima;Aeshnidae;Triacanthagyna;Brasil;ES;Santa Teresa;-40.6;-19.85;13086
Triacanthagyna septima;Aeshnidae;Triacanthagyna;Brasil;ES;Vitória;-40.337;-20.319;13086
Triacanthagyna septima;Aeshnidae;Triacanthagyna;Brasil;ES;Vitória;-40.337;-20.319;13086
Triacanthagyna septima;Aeshnidae;Triacanthagyna;Brasil;ES;São Mateus;-39.858;-18.716;13086
Triacanthagyna septima;Aeshnidae;Triacanthagyna;Brasil;RR;Ilha de Maracá;-61.666;3.416;10285
Triacanthagyna septima;Aeshnidae;Triacanthagyna;Brasil;RJ;Marambaia;-43.9761;-23.0608;20805
Triacanthagyna septima;Aeshnidae;Triacanthagyna;Brasil;RJ;Rio de Janeiro;-43.207;-22.92;1734
Triacanthagyna septima;Aeshnidae;Triacanthagyna;Brasil;ES;Conceição da Barra;-39.85;-18.266;13086
Triacanthagyna septima;Aeshnidae;Triacanthagyna;Brasil;ES;Linhares;-40.072;-19.391;13086
Triacanthagyna septima;Aeshnidae;Triacanthagyna;Brasil;ES;Jacareípe;-40.19;-20.15;13086
Triacanthagyna septima;Aeshnidae;Triacanthagyna;Brasil;ES;Linhares;-40.072;-19.391;13086
Triacanthagyna septima;Aeshnidae;Triacanthagyna;Brasil;ES;Linhares;-40.072;-19.391;13086
Triacanthagyna septima;Aeshnidae;Triacanthagyna;Brasil;ES;Linhares;-40.072;-19.391;13086
Triacanthagyna septima;Aeshnidae;Triacanthagyna;Brasil;ES;Conceição da Barra;-39.85;-18.266;13086
Triacanthagyna septima;Aeshnidae;Triacanthagyna;Brasil;ES;Conceição da Barra;-39.85;-18.266;13086
Triacanthagyna septima;Aeshnidae;Triacanthagyna;Brasil;ES;Linhares;-40.072;-19.391;13086
Triacanthagyna trifida;Aeshnidae;Triacanthagyna;Brasil;RJ;Recreio dos Bandeirantes;-43.207;-22.92;1572
Triacanthagyna trifida;Aeshnidae;Triacanthagyna;Brasil;MT;Chapada;-55.749;-15.46;6653
Rimanella arcana;Amphypterigidae;Rimanella;Brasil;AM;Presidente Figueredo;-60.0166;-1.9833;18858
Rimanella arcana;Amphypterigidae;Rimanella;Brasil;AM;Presidente Figueredo;-59.4;-1.8833;18858
